ZAMBALES - CANDELARIA,,,,
ZAMBALES - CANDELARIA,,,,
MAYOR,,,,
12,"BAUTISTA, IAN (PDPLBN)",MALE,"BAUTISTA, IAN GABRIEL VEGAFRIA",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
13,"BLASQUE¥O, LHAN (IND)",MALE,"BLASQUE¥O, ARLAN RANTE",INDEPENDENT
14,"CATIGAWAN, ROWEL (IND)",MALE,"CATIGAWAN, ROWEL LORA¥A",INDEPENDENT
15,"CATOLOGAN, RODOLFO (NP)",MALE,"CATOLOGAN, RODOLFO SANORIA",NACIONALISTA PARTY
16,"CEREZO, RODEL (NP)",MALE,"CEREZO, RODEL SEVILLA",NACIONALISTA PARTY
17,"CORPUZ, ALBERT ROLAND (IND)",MALE,"CORPUZ, ALBERT ROLAND DIAZ",INDEPENDENT
18,"DAYAP, WILFREDO (IND)",MALE,"DAYAP, WILFREDO DELA CRUZ",INDEPENDENT
19,"DE LEON, TINA CRISTINA (IND)",FEMALE,"DE LEON, CRISTINA ALFONSO",INDEPENDENT
20,"DELA ROSA, ROLAND (IND)",MALE,"DELA ROSA, ROLAND ESPIRITU",INDEPENDENT
21,"DIYCO, ROMANO (IND)",MALE,"DIYCO, ROMANO SUNGA",INDEPENDENT
22,"ELANE, YOUNG (IND)",MALE,"ELANE, ANGELO GREGG NAZARENO",INDEPENDENT
23,"ESCALONA, JAMIEL KHONGHUN (NP)",MALE,"ESCALONA, JAMIEL JULES KHONGHUN",NACIONALISTA PARTY
24,"ESPOSO, EDWIN (IND)",MALE,"ESPOSO, EDWIN MANIO",INDEPENDENT
25,"ESTRELLA, REYNAN (IND)",MALE,"ESTRELLA, REYNAN LEDESMA",INDEPENDENT
26,"FERNANDO, WENCY (IND)",FEMALE,"FERNANDO, WENCY JOCSON",INDEPENDENT
27,"FLORES, RICO J. (IND)",MALE,"FLORES, FEDERICO TULIAO",INDEPENDENT
28,"GALANG, DONG (PFP)",MALE,"GALANG, JOSE JR. BONDOC",PARTIDO FEDERAL NG PILIPINAS
29,"GALIAN, POCHOLO (PDPLBN)",MALE,"GALIAN, ANTONIO HERNANDEZ",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
30,"GONZALES, DICKY (IND)",MALE,"GONZALES, DICKY TAY",INDEPENDENT
ZAMBALES - CITY OF OLONGAPO,,,,
ZAMBALES - CITY OF OLONGAPO- LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
31,"GRUESO, DOLORES (IND)",FEMALE,"GRUESO, DOLORES PINEDA",INDEPENDENT
32,"GUERRERO, OLIVER (PDPLBN)",MALE,"GUERRERO, OLIVER PAGLINAWAN",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
33,"HONDO, DANTE (IND)",MALE,"HONDO, DANTE LISCANO",INDEPENDENT
34,"IRVING, HOSSIE (IND)",MALE,"IRVING, HOSSIE ROMUALDEZ",INDEPENDENT
35,"JOSE, HELEN (IND)",FEMALE,"JOSE, HELEN DANAYTAN",INDEPENDENT
36,"LEGASPI, KAYE (AKSYON)",FEMALE,"LEGASPI, KAYE ANN SIOSON",AKSYON DEMOKRATIKO
37,"LIPUMANO, LUGIE (KNP)",FEMALE,"LIPUMANO-GARCIA, SARAH LUGERNA FELIZARDO",KATIPUNAN NG NAGKAKAISANG PILIPINO (KNP)
38,"LOBOS, CESAR (IND)",MALE,"LOBOS, CESAR LOSA",INDEPENDENT
39,"MADRIA, JOE (PDPLBN)",MALE,"MADRIA, JOSE TOMAS COLLANTES",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
40,"MAGSAYSAY, VIC-VIC (PDPLBN)",MALE,"MAGSAYSAY, VICENTE II HABANA",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
41,"MANALANG, ERMA (NP)",FEMALE,"MANALANG, ERMA SIMSUANGCO",NACIONALISTA PARTY
42,"MANUEL, DERRICK (PDPLBN)",MALE,"MANUEL, DERRICK QUIJANO",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
43,"MAPALAD, LENG (LP)",FEMALE,"MAPALAD, NOELEE ROSE PILONEO",LIBERAL PARTY
44,"MERZA, JOYCE (IND)",FEMALE,"FENWICK, JOYCE EDEN MERZA",INDEPENDENT
45,"OLIVA, LEAN (IND)",MALE,"OLIVA, KARLO LEANDRO SANTIAGO",INDEPENDENT
46,"ORDONIO, LYRISSA (LP)",FEMALE,"ORDONIO, LYRISSA CEREZO",LIBERAL PARTY
47,"PAULINO, TATA (NP)",FEMALE,"PAULINO, CRISTABELLE MARIE CO",NACIONALISTA PARTY
48,"PERALTA, BRENDA (LP)",FEMALE,"PERALTA, BRENDA SISON",LIBERAL PARTY
49,"PEREZ, GINA (IND)",FEMALE,"PEREZ, GINA GULANES",INDEPENDENT
50,"PIANO, EDWIN BATANGGAPO (PFP)",MALE,"PIANO, EDWIN JADULCO",PARTIDO FEDERAL NG PILIPINAS
51,"PI¥ERO, GILBERT (IND)",MALE,"PI¥ERO, GILBERT GUTIERREZ",INDEPENDENT
52,"RAMILO, FERDINAND (IND)",MALE,"RAMILO, FERDINAND DIZON",INDEPENDENT
53,"REMENTILLA, PAUL (PFP)",MALE,"REMENTILLA, PAUL CRUZ",PARTIDO FEDERAL NG PILIPINAS
ZAMBALES - CITY OF OLONGAPO,,,,
ZAMBALES - CITY OF OLONGAPO- LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
54,"SALIBA, JB (PDPLBN)",MALE,"SALIBA, JODY BAINES CAPILI",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
55,"SANTOS, GUY (PFP)",MALE,"SANTOS, GUY JIMENEZ",PARTIDO FEDERAL NG PILIPINAS
56,"SOBERON, PINING (LP)",FEMALE,"SOBERON, JOSEFINA GUEVARRA",LIBERAL PARTY
57,"SUAREZ, MARVIN (IND)",MALE,"SUAREZ, MARVIN MOSCA",INDEPENDENT
58,"TANEGA, IVAN (IND)",MALE,"TANEGA, IVAN CASTA¥EDA",INDEPENDENT
59,"TIRONA, AISIAH (IND)",MALE,"TIRONA, AISIAH SUMEGUIN",INDEPENDENT
60,"TOCAYON, BHONG (PROMDI)",MALE,"TOCAYON, ARTURO CORTEZ",PROMDI - PROGRESSIVE MOVEMENT FOR THE DEVOLUTION OF INITIATIVES
61,"TOOLEY, CRIS JR. (LP)",MALE,"TOOLEY, CRIS JR. CARACA",LIBERAL PARTY
62,"VILLEGAS, ISKA TABLAN (PDPLBN)",FEMALE,"VILLEGAS, REYNALYN TABLAN",PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBALES",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBALES - PALAUIG,,,,
ZAMBALES - PALAUIG,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ACERON, BILLY (SZP)",MALE,"ACERON, BILLY MARCIAL",SULONG ZAMBALES
2,"VILLAMIN, RAEDAG (NPC)",MALE,"VILLAMIN, RAEDAG BUTARAN",NATIONALIST PEOPLE'S COALITION
ZAMBALES - PALAUIG,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ACERON, CHRISTIAN (SZP)",MALE,"ACERON, CHRISTIAN DANIEL HAMMOND",SULONG ZAMBALES
2,"ALBA, ERIC (IND)",MALE,"ALBA, ERIC SANTOS",INDEPENDENT
3,"AMOG, GENEROSO (NPC)",MALE,"AMOG, GENEROSO FALLORINA",NATIONALIST PEOPLE'S COALITION
4,"ANAUD, ARNOLD (IND)",MALE,"ANAUD, ARNOLD ANAS",INDEPENDENT
ZAMBALES - PALAUIG - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ABASTA, SANCHO JR. (NPC)",MALE,"ABASTA, SANCHO JR. AGOSTOSA",NATIONALIST PEOPLE'S COALITION
2,"ABDON, RICHARD (NPC)",MALE,"ABDON, RICHARD ARAMAN",NATIONALIST PEOPLE'S COALITION
3,"ABELLA, CESAR (IND)",MALE,"ABELLA, CESAR OBRA",INDEPENDENT
4,"ACERON, MAJOR (SZP)",MALE,"ACERON, BEN MARCIAL",SULONG ZAMBALES
5,"ACERON, THONG (NPC)",MALE,"ACERON, RODOLFO JR. SORIANO",NATIONALIST PEOPLE'S COALITION
6,"ACUPAN, MELCHOR (NPC)",MALE,"ACUPAN, MELCHOR PETALVER",NATIONALIST PEOPLE'S COALITION
7,"ALTARES, XYZHSAR (IND)",MALE,"ALTARES, XYZHSAR PONCE",INDEPENDENT
8,"AMOG, SERAFIN (IND)",MALE,"AMOG, SERAFIN ESPERANCILLA",INDEPENDENT
9,"AMORES, EFREN (SZP)",MALE,"AMORES, EFREN NIDUAZA",SULONG ZAMBALES
10,"ANGUAC, ROGER (PDDS)",MALE,"ANGUAC, ROGER EBALANE",PEDERALISMO NG DUGONG DAKILANG SAMAHAN
11,"APUYAN, ISIDRO (IND)",MALE,"APUYAN, ISIDRO CABRERA",INDEPENDENT
12,"ARANAS, GEORGE (SZP)",MALE,"ARANAS, GEORGE ASIATICO",SULONG ZAMBALES
ZAMBALES - PALAUIG,,,,
ZAMBALES - PALAUIG - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
13,"ARANDA, NICO (IND)",MALE,"ARANDA, JAMES NICHOLAS TAN",INDEPENDENT
14,"CATOLICO, FERDZ (NPC)",MALE,"CATOLICO, FERDINAND TISBE",NATIONALIST PEOPLE'S COALITION
15,"DE LA ROSA, SAMMY (IND)",MALE,"DE LA ROSA, SAMUEL QUEJANO",INDEPENDENT
16,"DESTURA, MAVERICK (NPC)",MALE,"DESTURA, MAVERICK CALZADO",NATIONALIST PEOPLE'S COALITION
17,"DOCUYANAN, MAR (SZP)",MALE,"DOCUYANAN, MARIO FORTIN",SULONG ZAMBALES
18,"ERCIA, DIANE (SZP)",FEMALE,"ERCIA, DIANARISH CRISOLO",SULONG ZAMBALES
19,"MIRANDA, SK CLENTHON (IND)",MALE,"MIRANDA, CLENTHON URSUA",INDEPENDENT
20,"MONATO, ATTY. BUTCH (SZP)",MALE,"MONATO, CHRISTOPHER LAWRENCE BARNACHEA",SULONG ZAMBALES
21,"NACIN, FEDERICO JR. (SZP)",MALE,"NACIN, FEDERICO JR TAMPUS",SULONG ZAMBALES
22,"PARADEZA, DAN GABRIEL (SZP)",MALE,"PARADEZA, DAN GABRIEL BARNILLO",SULONG ZAMBALES
23,"PARADEZA, WIMMY (NPC)",MALE,"PARADEZA, WIMMY ALVEZ",NATIONALIST PEOPLE'S COALITION
24,"QUINTO, RICK (IND)",MALE,"QUINTO, ENRIQUE DEL FIERRO",INDEPENDENT
25,"SEVILLA, MARIZ (NPC)",FEMALE,"SEVILLA, STELA MARIZ RAGADAO",NATIONALIST PEOPLE'S COALITION
ZAMBALES - PALAUIG,,,,
ZAMBALES - PALAUIG - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBALES",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBALES - SANTA CRUZ,,,,
ZAMBALES - SANTA CRUZ,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"COLLADO, ATONG (SZP)",MALE,"COLLADO, RENATO HEBRON",SULONG ZAMBALES
2,"ESPINO, JOROEL (PDR)",MALE,"ESPINO, JOROEL MARAVE",PARTIDO PARA SA DEMOKRATIKONG  REPORMA
3,"MAESTRE, JUN (NPC)",MALE,"MAESTRE, ANGEL JR. MAYONTE",NATIONALIST PEOPLE'S COALITION (NPC)/ MAKIMAZA
4,"MARTY, CONSOLACION (IND)",FEMALE,"MARTY, CONSOLACION MONTEVIRGEN",INDEPENDENT
5,"MERCED, JESS (KBL)",MALE,"MERCED, JESSIE BARNACHEA",KILUSANG BAGONG LIPUNAN
6,"MISOLA, KRISTAN ROMMEL (PFP)",MALE,"MISOLA, KRISTAN ROMMEL VILLANOS",PARTIDO FEDERAL NG PILIPINAS
ZAMBALES - SANTA CRUZ,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"MANIAGO, BOY (SZP)",MALE,"MANIAGO, MIGUEL JR. MISOLES",SULONG ZAMBALES
2,"MAQUIO, CESAR (KBL)",MALE,"MAQUIO, CESAR MANIAGO",KILUSANG BAGONG LIPUNAN
3,"MERCED, DANILO (PDR)",MALE,"MERCED, DANILO MILANIO",PARTIDO PARA SA DEMOKRATIKONG  REPORMA
ZAMBALES - SANTA CRUZ - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ABA¥O, ARGEL (IND)",MALE,"ABA¥O, ARGEL MENE",INDEPENDENT
2,"AMOG, ROGELIO (KBL)",MALE,"AMOG, ROGELIO LIZADA",KILUSANG BAGONG LIPUNAN
3,"BRAVO, MANDO (NPC)",MALE,"BRAVO, MANDO GALLARDO",NATIONALIST PEOPLE'S COALITION (NPC)/ MAKIMAZA
4,"CABRITO, FLORANTE (KBL)",MALE,"CABRITO, FLORANTE METRA",KILUSANG BAGONG LIPUNAN
5,"CABUNGAN, ANGELA (NPC)",FEMALE,"CABUNGAN, MARIA ANGELA ABELA",NATIONALIST PEOPLE'S COALITION (NPC)/ MAKIMAZA
6,"EBANCULLA, AKI (NPC)",MALE,"EBANCULLA, JAY MARK MENOR",NATIONALIST PEOPLE'S COALITION (NPC)/ MAKIMAZA
7,"EBIDO, IAN (NPC)",MALE,"EBIDO, MICHAEL IAN VILLANUEVA",NATIONALIST PEOPLE'S COALITION (NPC)/ MAKIMAZA
8,"GALICIA, JERWIN (PFP)",MALE,"GALICIA, JERWIN GALANG",PARTIDO FEDERAL NG PILIPINAS
9,"LOPEZ, VINCE (IND)",MALE,"LOPEZ, VINCENT LECAROS",INDEPENDENT
ZAMBALES - SANTA CRUZ,,,,
ZAMBALES - SANTA CRUZ - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
10,"MADARANG, FRANCIS (IND)",MALE,"MADARANG, FRANCIS RAY ALMARIO",INDEPENDENT
11,"MAGNO, LORNA (PDR)",FEMALE,"MAGNO, LORNA MIRAFLOR",PARTIDO PARA SA DEMOKRATIKONG  REPORMA
12,"MANTES, MARK ANTHONY (PFP)",MALE,"MANTES, MARK ANTHONY _",PARTIDO FEDERAL NG PILIPINAS
13,"MAPA, JEFREY (PDR)",MALE,"MAPA, JEFREY MORANO",PARTIDO PARA SA DEMOKRATIKONG  REPORMA
14,"MARCELLANA, EDGAR (KBL)",MALE,"MARCELLANA, EDGAR EFE",KILUSANG BAGONG LIPUNAN
15,"MARTY, WILSON (IND)",MALE,"MARTY, WILSON MENES",INDEPENDENT
16,"MAS, NELSON (KBL)",MALE,"MAS, NELSON MENDEZ",KILUSANG BAGONG LIPUNAN
17,"MATIBAG, MARIA VERONICA (IND)",FEMALE,"MATIBAG, MARIA VERONICA GIMENEZ",INDEPENDENT
18,"MAYA, ATHOS (PFP)",MALE,"MAYA, ATHOS MISOLA",PARTIDO FEDERAL NG PILIPINAS
19,"MAYOR, MIMI (PFP)",FEMALE,"MAYOR, REINA MAE MISOLA",PARTIDO FEDERAL NG PILIPINAS
20,"MAYOR, ZENY (PFP)",FEMALE,"MAYOR, ZENAIDA MARQUEZ",PARTIDO FEDERAL NG PILIPINAS
21,"MENES, EDGAR GIL (KBL)",MALE,"MENES, EDGAR GIL MONTEVIRGEN",KILUSANG BAGONG LIPUNAN
22,"MENOR, SARAH JANE (IND)",FEMALE,"MENOR, SARAH JANE ESPANO",INDEPENDENT
23,"MERCED, ROQUE (KBL)",MALE,"MERCED, ROQUE MENOR",KILUSANG BAGONG LIPUNAN
24,"MERCURIO, ROLANDO (IND)",MALE,"MERCURIO, ROLANDO MURCIA",INDEPENDENT
25,"MERTO, WILLIAM (PFP)",MALE,"MERTO, WILLIAM MON",PARTIDO FEDERAL NG PILIPINAS
26,"MILLANES, LANDO (IND)",MALE,"MILLANES, ORLANDO EBUENGA",INDEPENDENT
27,"MIRADOR, ARRA (PDR)",FEMALE,"MIRADOR, ARRA JEANNE MEDEL",PARTIDO PARA SA DEMOKRATIKONG  REPORMA
28,"MIRADOR, BITOY (NPC)",MALE,"MIRADOR, ISABELITO VELASQUEZ",NATIONALIST PEOPLE'S COALITION (NPC)/ MAKIMAZA
29,"MISA, MELVIN (IND)",MALE,"MISA, MELVIN MUNDO",INDEPENDENT
30,"MISOLA, ARIS (PFP)",MALE,"MISOLA, ARIS ELACION",PARTIDO FEDERAL NG PILIPINAS
31,"MOLINO, BENITO (SZP)",MALE,"MOLINO, BENITO EGNISABAN",PARTIDO LAKAS NG MASA AND SULONG ZAMBALES
32,"MONTALLA, MARIO (PDR)",MALE,"MONTALLA, MARIO EDODOLEON",PARTIDO PARA SA DEMOKRATIKONG  REPORMA
ZAMBALES - SANTA CRUZ,,,,
ZAMBALES - SANTA CRUZ - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
33,"MORALEJO, RICKY (IND)",MALE,"MORALEJO, RICKY AGSALUD",INDEPENDENT
34,"MORILLO, PASTOR BOY (IND)",MALE,"MORILLO, GERMAN BOY MOLINO",INDEPENDENT
35,"MOVILLA, FELMAR (PFP)",MALE,"MOVILLA, FELMAR MON",PARTIDO FEDERAL NG PILIPINAS
36,"MOVILLA, SENJIN BRYCE (PDR)",MALE,"MOVILLA, SENJIN BRYCE MERCADO",PARTIDO PARA SA DEMOKRATIKONG  REPORMA
37,"MURCIA, PETER (NPC)",MALE,"MURCIA, PETER DOMINIC ILAO",NATIONALIST PEOPLE'S COALITION (NPC)/ MAKIMAZA
38,"OBRA, EDGARDO (IND)",MALE,"OBRA, EDGARDO CALONGE",INDEPENDENT
39,"QUIMSON, LIGAYA (KBL)",FEMALE,"QUIMSON, LIGAYA EBUENG",KILUSANG BAGONG LIPUNAN
40,"SISON, FREDIE (NPC)",MALE,"SISON, FREDIE MAYOR",NATIONALIST PEOPLE'S COALITION (NPC)/ MAKIMAZA
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBALES",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBALES - SAN ANTONIO,,,,
ZAMBALES - SAN ANTONIO,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ANTIPOLO, DOK ARVIN (LAKAS)",MALE,"ANTIPOLO, ARVIN ROLLY DELOSO",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"DIMACULANGAN, JUANITO (IND)",MALE,"DIMACULANGAN, JUANITO PEREZ",INDEPENDENT
3,"LONZANIDA, DOC EDZEL (AKSYON)",MALE,"LONZANIDA, EDZEL LACTAOTAO",AKSYON DEMOKRATIKO
4,"RUIZ, RUDY (IND)",MALE,"RUIZ, PRECILIANO MIYAMOTO",INDEPENDENT
ZAMBALES - SAN ANTONIO,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ARATEA, EFREN (IND)",MALE,"ARATEA, EFREN RACEL",INDEPENDENT
2,"ARLANTICO, JOVY (AKSYON)",MALE,"ARLANTICO, JOVY ALIVEN",AKSYON DEMOKRATIKO
3,"BACTAD, ATTY. JOJO (LAKAS)",MALE,"BACTAD, JOSEPH JONATHAN ANTIPOLO",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
ZAMBALES - SAN ANTONIO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ABLOG, BETH (LAKAS)",FEMALE,"ABLOG, ELIZABETH FERNANDEZ",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"ADAJAR, KAP PIKIT (LAKAS)",MALE,"ADAJAR, PRIMO JR. DALANGIN",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
3,"ALBINO, MERALD NI¥O (MKMAZA)",MALE,"ALBINO, MERALD NI¥O ANTIPOLO",MALAYANG KILUSAN NG MAMAYANG ZAMBALE¥O (MAKIMAZA)
4,"ALVAREZ, CELEO (IND)",MALE,"ALVAREZ, CELEO ARANDA",INDEPENDENT
5,"ALVERO, ESMERALDA (AKSYON)",FEMALE,"ALVERO, ESMERALDA JACINTO",AKSYON DEMOKRATIKO
6,"ALVEZ, JUAN (IND)",MALE,"ALVEZ, JUAN LACDAN",INDEPENDENT
7,"ANGELES, GABBY (AKSYON)",MALE,"ANGELES, JUAN GABRIEL ALVEZ",AKSYON DEMOKRATIKO
8,"ARCALA, FRANCISCO (AKSYON)",MALE,"ARCALA, FRANCISCO DIAZ",AKSYON DEMOKRATIKO
9,"BUENO, JOEY (AKSYON)",MALE,"BUENO, JOEY RAVELAZ",AKSYON DEMOKRATIKO
10,"CABILES, JESSIE (AKSYON)",MALE,"CABILES, JESSIE GAGARIN",AKSYON DEMOKRATIKO
11,"CALLO, ERIC (AKSYON)",MALE,"CALLO, ERIC FALUCHO",AKSYON DEMOKRATIKO
ZAMBALES - SAN ANTONIO,,,,
ZAMBALES - SAN ANTONIO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
12,"CANTIL, NORMAN (AKSYON)",MALE,"CANTIL, NORMAN MANGLICMOT",AKSYON DEMOKRATIKO
13,"DE LEON, HAROLD KING (IND)",MALE,"DE LEON, HAROLD KING DE LA ROSA",INDEPENDENT
14,"DELOS REYES, KAP DEO (LAKAS)",MALE,"DELOS REYES, DEO NATIVIDAD",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
15,"ECHIVERRE, BJORN (MKMAZA)",MALE,"ECHIVERRE, BJORN UGAO UGAO",MALAYANG KILUSAN NG MAMAYANG ZAMBALE¥O (MAKIMAZA)
16,"EVANGELISTA, CRISTY (LAKAS)",MALE,"EVANGELISTA, CRISTY DEMANA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
17,"EVANGELISTA, LESTER (LAKAS)",MALE,"EVANGELISTA, LESTER ESTRELLA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
18,"EVANGELISTA, ROMY (IND)",MALE,"EVANGELISTA, ROMY VIERNES",INDEPENDENT
19,"FABROS, NILFREDO (LAKAS)",MALE,"FABROS, NILFREDO QUINSAY",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
20,"GONZALES, JUST (IND)",MALE,"GONZALES, CESMUNDO SALUDO",INDEPENDENT
21,"HERNANDEZ, ARIES (AKSYON)",MALE,"HERNANDEZ, ARIES ELORDE",AKSYON DEMOKRATIKO
22,"JULIO, SOLOMON JR. (IND)",MALE,"JULIO, SOLOMON JR. NEBRAN",INDEPENDENT
23,"LOGRONIO, PASTOR JOE (IND)",MALE,"LOGRONIO, JOEMARIE TRABADO",INDEPENDENT
24,"LONZANIDA, FELONZ JR. (IND)",MALE,"LONZANIDA, FELONZ JR. ROXAS",INDEPENDENT
25,"MATA, IRWIN (LAKAS)",MALE,"MATA, IRWIN EVANGELISTA",LAKAS CHRISTIAN  MUSLIM DEMOCRATS
26,"VELOZA, PASTOR JOSH (IND)",MALE,"VELOZA, JOSUE LADERAS",INDEPENDENT
27,"ZAMORA, ELSON (IND)",MALE,"ZAMORA, ELSON DARAN",INDEPENDENT
ZAMBALES - SAN ANTONIO,,,,
ZAMBALES - SAN ANTONIO - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
C E R T I F I C A T I O N,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of ZAMBALES",,,,
CERTIFIED CORRECT:,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,
,,,,
ADMINISTERING OFFICER,,,,
Signature over printed name,,,,
ZAMBALES - SAN FELIPE,,,,
ZAMBALES - SAN FELIPE,,,,
MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ERA, ED (IND)",MALE,"ERA, EDGARDO OSETE",INDEPENDENT
2,"FARI¥AS, CAROL (LP)",FEMALE,"FARI¥AS, CAROLYN SENADOR",LIBERAL PARTY
3,"FARRALES, LEO JOHN (NPC)",MALE,"FARRALES, LEO JOHN MANGOSING",NATIONALIST PEOPLE'S COALITION
4,"JERESANO, HART (SZP)",MALE,"JERESANO, REINHARD ESQUEJO",SULONG ZAMBALES
5,"ROSETE, KADOS (IND)",MALE,"ROSETE, FRANCISCO JR. RICO",INDEPENDENT
ZAMBALES - SAN FELIPE,,,,
VICE-MAYOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"FORTIN, SONNY (IND)",MALE,"FORTIN, SATURNINO MANGLICMOT",INDEPENDENT
2,"QUIBA, MARY ANN (NPC)",FEMALE,"QUIBA, MARY ANN ROSETE",NATIONALIST PEOPLE'S COALITION
3,"ROSETE, LYNDON (SZP)",MALE,"ROSETE, LYNDON DE LEON",SULONG ZAMBALES
ZAMBALES - SAN FELIPE - LONE DIST,,,,
COUNCILOR,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,POLITICAL PARTY
1,"ABILLE, GALA (NPC)",MALE,"ABILLE, SIR ALFRED ACIERTO",NATIONALIST PEOPLE'S COALITION
2,"ABIVA, MANUEL (SZP)",MALE,"ABIVA, MANUEL DALO",SULONG ZAMBALES
3,"ABLIAN, RAMIL (SZP)",MALE,"ABLIAN, RAMIL TADEO",SULONG ZAMBALES
4,"ASUTILLA, REX DANIEL (IND)",MALE,"ASUTILLA, REX DANIEL ANTONIO",INDEPENDENT
5,"BALADAD, RAYMOND (MKMAZA)",MALE,"BALADAD, RAYMOND AQUINO",MALAYANG KILUSAN NG MAMAYANG ZAMBALE¥O (MAKIMAZA)
6,"BONACHITA, AVELINO (IND)",MALE,"BONACHITA, AVELINO JASPI",INDEPENDENT
7,"CAVA, SAMSON (NPC)",MALE,"CAVA, SAMSON DE GUZMAN",NATIONALIST PEOPLE'S COALITION
8,"CORDERO, MELCHOR (MKMAZA)",MALE,"CORDERO, MELCHOR ANGELES",MALAYANG KILUSAN NG MAMAYANG ZAMBALE¥O (MAKIMAZA)
