BASILAN - AKBAR,,,,,
BASILAN - AKBAR,,,,,
MAYOR,,,,,
54,"YUSOP, KASIM (IND)",MALE,"YUSOP, KASIM AHMAD",,INDEPENDENT
BASILAN - HADJI MUHTAMAD,,,,,
BASILAN - HADJI MUHTAMAD - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BASILAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BASILAN - CITY OF ISABELA,,,,,
BASILAN - CITY OF ISABELA,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"HATAMAN, SITTI DJALIA (BUP)",FEMALE,"HATAMAN, SITTI DJALIA TURABIN",,BASILAN UNITY PARTY
2,"ISMAEL, SARA (UBJP)",FEMALE,"ISMAEL, SARA SALI",,UNITED BANGSAMORO JUSTICE PARTY
3,"MUKSAN, BOY (PRP)",MALE,"MUKSAN, BOY ITING",,PEOPLE'S REFORM PARTY
4,"TAPSIL, KHUZAIFA (IND)",MALE,"TAPSIL, KHUZAIFA AKMALOM",,INDEPENDENT
BASILAN - CITY OF ISABELA,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"JAAFAR, FAIGDAR (AKSYON)",MALE,"JAAFAR, FAIGDAR AMINUDDIN",,AKSYON DEMOKRATIKO
2,"SALLIMAN, KIFLI (PDPLBN)",MALE,"SALLIMAN, JHUL KIFLI LLACUNA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BASILAN - CITY OF ISABELA - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABUBAKAR, YUSOP (LP)",MALE,"ABUBAKAR, YUSOP ISMAEL",,LIBERAL PARTY
2,"AGUINID, MARILYN (IND)",FEMALE,"AGUINID, MARILYN NOGAS",,INDEPENDENT
3,"AJIBON, AR-JHEMAR (LP)",MALE,"AJIBON, AR-JHEMAR KANDONG",,LIBERAL PARTY
4,"AKBAR, ALHA-ZIM (IND)",MALE,"AKBAR, ALHA-ZIM SANTOS",,INDEPENDENT
5,"ASARUL, KOYANG (PDPLBN)",MALE,"ASARUL, KHALEEDSHER MARTINEZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
6,"ASMALUDDIN, ISMAEL (IND)",MALE,"ASMALUDDIN, ISMAEL BALANGKING",,INDEPENDENT
7,"BARANG, BONGBONG (LAKAS)",MALE,"BARANG, SHARIF ALNASHRON DAMAN",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
8,"BASRI, ABDURAHMAN (IND)",MALE,"BASRI, ABDURAHMAN ABUBAKAR",,INDEPENDENT
9,"BIEL, RICHIE (PDPLBN)",MALE,"BIEL, ALAN RITCHIE LUIS BISQUERA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
10,"BUCOY, ARMANDO (IND)",MALE,"BUCOY, ARMANDO MARTIN",,INDEPENDENT
11,"CASAS, JEROMY (BUP)",MALE,"CASAS, JEROMY LIM",,BASILAN UNITY PARTY
12,"DUMADAUG, JOHN BRIAN (LAKAS)",MALE,"DUMADAUG, JOHN BRIAN TIZON",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
BASILAN - CITY OF ISABELA,,,,,
BASILAN - CITY OF ISABELA - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
13,"EISMA, PETER (BUP)",MALE,"EISMA, PEDRITO ALVAREZ",,BASILAN UNITY PARTY
14,"EPPING, BIMBO (LP)",MALE,"EPPING, BIMBO EDRIS",,LIBERAL PARTY
15,"FERNANDEZ, MOMAR (IND)",MALE,"FERNANDEZ, MOMAR KASIM",,INDEPENDENT
16,"JAMERO, NENENG (LAKAS)",MALE,"JAMERO, LEONELYN BATOMALAKI",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
17,"KALBI, AQUINO (IND)",MALE,"KALBI, AQUINO ATTIH",,INDEPENDENT
18,"MUARIP, CANDU (PDPLBN)",MALE,"MUARIP, CANDU ISMAEL",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
19,"PAGARIGAN, SHEILA (BUP)",FEMALE,"PAGARIGAN, SHEILA DELA SERNA",,BASILAN UNITY PARTY
20,"RODRIGUEZ, ABNER (BUP)",MALE,"RODRIGUEZ, JAMES ABNER SUSON",,BASILAN UNITY PARTY
21,"RUBIA, RAMON (IND)",MALE,"RUBIA, RAMON SANICO",,INDEPENDENT
22,"SAHA, WAHAB (IND)",MALE,"SAHA, WAHAB SAPIE",,INDEPENDENT
23,"SAKKALAHUL, KAREL ANNJAIZA (LP)",FEMALE,"SAKKALAHUL, KAREL ANNJAIZA REYNON",,LIBERAL PARTY
24,"SANTOS, REYBERT (IND)",MALE,"SANTOS, REYBERT PE¥AFLOR",,INDEPENDENT
25,"SARAPUDDIN, YUSOP (IND)",MALE,"SARAPUDDIN, YUSOP ABDUHALIM",,INDEPENDENT
26,"UBAY, HJI. LANGCA (IND)",FEMALE,"UBAY, LANGCA SAMORA",,INDEPENDENT
BASILAN - CITY OF ISABELA,,,,,
BASILAN - CITY OF ISABELA - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BASILAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BASILAN - CITY OF LAMITAN,,,,,
BASILAN - CITY OF LAMITAN,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AHIRI, NORA (IND)",FEMALE,"AHIRI, NORA CAMUNJAL",,INDEPENDENT
2,"ALLIK, JUN (LAKAS)",MALE,"ALLIK, JUN JULLATON",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
3,"FURIGAY, ORIC (PDPLBN)",MALE,"FURIGAY, RODERICK HERRERA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
4,"SAKKALAHUL, AL-RASHEED (PFP)",MALE,"SAKKALAHUL, AL-RASHEED MATUNANG",,PARTIDO FEDERAL NG PILIPINAS
BASILAN - CITY OF LAMITAN,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"FURIGAY, GEM (UNA)",MALE,"FURIGAY, HEGEM CABRERA",,UNITED NATIONALIST ALLIANCE
2,"INJANG, MICHAEL (IND)",MALE,"INJANG, MICHAEL BAKIL",,INDEPENDENT
BASILAN - CITY OF LAMITAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABBAS, RHADAMEER (PDPLBN)",MALE,"ABBAS, RHADAMEER JALALI",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"ACAR, PILAR (IND)",FEMALE,"ACAR, PILAR BUSTAMANTE",,INDEPENDENT
3,"AKBAR, IN (PDPLBN)",FEMALE,"AKBAR, NUR-IN ABBAS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
4,"AKILIN, BOY (IND)",MALE,"AKILIN, BOY SANSON",,INDEPENDENT
5,"ALKIE, ASBIE (IND)",MALE,"ALKIE, ASBIE RAMIREZ",,INDEPENDENT
6,"ANTONIO, REGINE (IND)",FEMALE,"ANTONIO, REGINE MIRAFUENTES",,INDEPENDENT
7,"ASALUL, ANDY (UBJP)",MALE,"ASALUL, ANDRIEL BASALI",,UNITED BANGSAMORO JUSTICE PARTY
8,"ASNAWIE, SUADA (IND)",FEMALE,"ASNAWIE, SUADA SIDDIK",,INDEPENDENT
9,"ATAIN, HADJI SAMAD (PDPLBN)",MALE,"ATAIN, SAM DUYA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
10,"AWALUN, TAPS (IND)",MALE,"AWALUN, TAPS ALLUH",,INDEPENDENT
11,"CALIMAG, RYAN (PFP)",MALE,"CALIMAG, RYAN TAN",,PARTIDO FEDERAL NG PILIPINAS
12,"CAMAL, HAMID (PFP)",MALE,"CAMAL, HAMID NASLAL",,PARTIDO FEDERAL NG PILIPINAS
BASILAN - CITY OF LAMITAN,,,,,
BASILAN - CITY OF LAMITAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
13,"CERVANTES, SAMBOY (PDPLBN)",MALE,"CERVANTES, ERWIN BANDOJO",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
14,"CUEVAS, JAMILA (IND)",FEMALE,"CUEVAS, JAMILA ATALAN",,INDEPENDENT
15,"DALAWIS, JING (PDPLBN)",MALE,"DALAWIS, AJID OMAR",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
16,"DALIPE, NONOY (IND)",MALE,"DALIPE, ENRICO JAY CAUTIVAR",,INDEPENDENT
17,"EISMA, ARLEIGH (PDPLBN)",MALE,"EISMA, ARLEIGH WEE",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
18,"FLORES, JESSICA (PFP)",FEMALE,"FLORES, JESSICA EISMA",,PARTIDO FEDERAL NG PILIPINAS
19,"FLORES, KENNY (PDPLBN)",FEMALE,"FLORES, KENNYBEL PLANTA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
20,"FRANCISCO, LUCIANO (IND)",MALE,"FRANCISCO, LUCIANO DALMAN",,INDEPENDENT
21,"FURIGAY, WILFREDO JR. (PFP)",MALE,"FURIGAY, WILFREDO JR. FLOREN",,PARTIDO FEDERAL NG PILIPINAS
22,"GUNONG, ABUBAKAR (IND)",MALE,"GUNONG, ABUBAKAR KARING",,INDEPENDENT
23,"HASSAN, IBS (PDPLBN)",MALE,"HASSAN, IBRAHIM JR. HASIM",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
24,"JALANI, PRASAD (IND)",MALE,"JALANI, PRASAD MALAGUIT",,INDEPENDENT
25,"MANGKABUNG, ROMY (PFP)",MALE,"MANGKABUNG, ROMY LUNGLEK",,PARTIDO FEDERAL NG PILIPINAS
26,"MANIGOS, CECILIA (IND)",FEMALE,"MANIGOS, CECILIA SEBLERO",,INDEPENDENT
27,"MATEO, ROY (PFP)",MALE,"MATEO, ROY MACANSANTOS",,PARTIDO FEDERAL NG PILIPINAS
28,"MOCOY, JULIETA (IND)",FEMALE,"MOCOY, JULIETA RAYMUNDO",,INDEPENDENT
29,"NACORDA, BENNIE (IND)",MALE,"NACORDA, BENEDICTO BAYNO",,INDEPENDENT
30,"NISAL, FAHAD (LP)",MALE,"NISAL, FAHAD EVANGELISTA",,LIBERAL PARTY
31,"PANGLIAS, ABZHAR (BUP)",MALE,"PANGLIAS, ABZHAR SARAHADIL",,BASILAN UNITY PARTY
32,"PURI, BOY (PDPLBN)",MALE,"PURI, JOAQUIN JR. PEREZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
33,"RAMOS, TITO (PFP)",MALE,"RAMOS, TITO QUIJANO",,PARTIDO FEDERAL NG PILIPINAS
34,"SAN JUAN, ITOY (PDPLBN)",MALE,"SAN JUAN, CLARITO BLANCA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
35,"ULLOH, MOHAMMAD KUSIN (PFP)",MALE,"ULLOH, MOHAMMAD KUSIN ASAKIL",,PARTIDO FEDERAL NG PILIPINAS
BASILAN - CITY OF LAMITAN,,,,,
BASILAN - CITY OF LAMITAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
36,"YUNUS, ALBIYA (IND)",FEMALE,"YUNUS, ALBIYA JALAL",,INDEPENDENT
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BASILAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BASILAN - LANTAWAN,,,,,
BASILAN - LANTAWAN,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABUBAKAR, NASSER (PDPLBN)",MALE,"ABUBAKAR, NASSER ADLON",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"ALIH, OMAR (KBL)",MALE,"ALIH, OMAR ALLUS",,KILUSANG BAGONG LIPUNAN
3,"ISMAEL, NURSIYA (UBJP)",FEMALE,"ISMAEL, NURSIYA INTONG",,UNITED BANGSAMORO JUSTICE PARTY
4,"MUDJA, BADZ (PDDS)",FEMALE,"MUDJA, BADDIRIYA LAKOMEK",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
BASILAN - LANTAWAN,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ISMAEL, RUSTAM (LAKAS)",MALE,"ISMAEL, RUSTAM MUHTAMAD",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"JAINAL, ASHMIE (BUP)",MALE,"JAINAL, ASHMIE LADJATUA",,BASILAN UNITY PARTY
3,"UTOH, PRUF (IND)",MALE,"UTOH, PRUF MUHAMMAD",,INDEPENDENT
BASILAN - LANTAWAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABDULHAKIM, JUL (PFP)",MALE,"ABDULHAKIM, JUL ADJAD",,PARTIDO FEDERAL NG PILIPINAS
2,"ANSALUDDIN, JAYMAR (UBJP)",MALE,"ANSALUDDIN, JAYMAR MAMIK",,UNITED BANGSAMORO JUSTICE PARTY
3,"COPIA, RODEL (UBJP)",MALE,"COPIA, RODEL DAGARAGA",,UNITED BANGSAMORO JUSTICE PARTY
4,"DANSALAN, DAYANG (PDPLBN)",FEMALE,"DANSALAN, DAYANG DAYANG RAYANA JALJALIS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
5,"DE LEON, JOSELITO (PDPLBN)",MALE,"DE LEON, JOSELITO MANLAPAZ",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
6,"HADJIRUL, ANANG (UBJP)",FEMALE,"HADJIRUL, ANANG INDANAN",,UNITED BANGSAMORO JUSTICE PARTY
7,"HATIBBON, KASIM (PFP)",MALE,"HATIBBON, KASIM LEPAI",,PARTIDO FEDERAL NG PILIPINAS
8,"HATIBBON, WEDHIE (PDPLBN)",MALE,"HATIBBON, WEDHIE AMMANG",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
9,"ISMAEL, UMMU AIMAN (IND)",FEMALE,"ISMAEL, UMMU AIMAN SULAIMAN",,INDEPENDENT
10,"JAINAL, SAHI (KBL)",MALE,"JAINAL, SAHI LADJATUA",,KILUSANG BAGONG LIPUNAN
11,"JUNDAM, JULASPI (PDPLBN)",MALE,"JUNDAM, JULASPI SALIP ASMAD",,PARTIDO DEMOKRATIKO
BASILAN - LANTAWAN,,,,,
BASILAN - LANTAWAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
PILIPINO LAKAS NG BAYAN,,,,,
12,"KOTOS, MANNAN (IND)",MALE,"KOTOS, MANNAN ANGLAD",,INDEPENDENT
13,"LAIN, LUPIN (PDPLBN)",MALE,"LAIN, SERHAM ALLUS",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
14,"LAZARO, PATTA (UBJP)",MALE,"LAZARO, PATTA SIDDIK",,UNITED BANGSAMORO JUSTICE PARTY
15,"MUSTAMAD, JERMAD (UBJP)",MALE,"MUSTAMAD, JERMAD TOTONG",,UNITED BANGSAMORO JUSTICE PARTY
16,"NASIRIN, BASRIN (BUP)",MALE,"NASIRIN, BASRIN KUWAH",,BASILAN UNITY PARTY
17,"NASIRIN, NURHAMIN (PDPLBN)",MALE,"NASIRIN, NURHAMIN SALI",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
18,"OMAGA, IDJAM (IND)",FEMALE,"OMAGA, NORIDJAM KASIM",,INDEPENDENT
19,"OSALLI, HAYRA (UBJP)",FEMALE,"OSALLI, HAYRA ISMAEL",,UNITED BANGSAMORO JUSTICE PARTY
20,"SALA, SAHIL (UBJP)",MALE,"SALA, SAHIL HATIBBON",,UNITED BANGSAMORO JUSTICE PARTY
21,"SALAIN, MELDA (IND)",FEMALE,"SALAIN, MELDA HASSAN",,INDEPENDENT
22,"SANSAWI, ALGHAMDI (UBJP)",MALE,"SANSAWI, ALGHAMDI ISMAEL",,UNITED BANGSAMORO JUSTICE PARTY
23,"SAPIE, COY (PDPLBN)",MALE,"SAPIE, COY HAILY",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
24,"SUELA, KASEY LEAN (PDPLBN)",FEMALE,"SUELA, KASEY LEAN ASAKIL",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
25,"TAMEENG, JANER (PDPLBN)",MALE,"TAMEENG, JANER SARAWI",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
26,"UTOH, USMAN (PFP)",MALE,"UTOH, USMAN ABDULGANI",,PARTIDO FEDERAL NG PILIPINAS
BASILAN - LANTAWAN,,,,,
BASILAN - LANTAWAN - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BASILAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BASILAN - MALUSO,,,,,
BASILAN - MALUSO,,,,,
MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"BUD, HANIE (PDPLBN)",MALE,"BUD, HANIE AIN",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
2,"LADJALAWIE, ISMAEL (PDDS)",MALE,"LADJALAWIE, ISMAEL BAITE",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
3,"SALAJIN, SAKIB (UBJP)",MALE,"SALAJIN, SAKIB ABDURAHIM",,UNITED BANGSAMORO JUSTICE PARTY
BASILAN - MALUSO,,,,,
VICE-MAYOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AHMAD, FERJAN (UBJP)",MALE,"AHMAD, FERJAN AHMAD",,UNITED BANGSAMORO JUSTICE PARTY
2,"AISAL, AMILHAM (PDDS)",MALE,"AISAL, AMILHAM LUMIGAS",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
3,"SAIDAL, JUL-AMRI (PFP)",MALE,"SAIDAL, JUL-AMRI JALANI",,PARTIDO FEDERAL NG PILIPINAS
4,"YASIN, AL-MASHOR (BUP)",MALE,"YASIN, AL-MASHOR AJID",,BASILAN UNITY PARTY
BASILAN - MALUSO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABAH, ALKHAIZER (PDDS)",MALE,"ABAH, ALKHAIZER ANDAL",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
2,"ABDULLA, CANDU (LAKAS)",MALE,"ABDULLA, MOHAMMAD REJAL ISNANI",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
3,"ABDULLA, PRIMO (UBJP)",MALE,"ABDULLA, RAJIK BAKY",,UNITED BANGSAMORO JUSTICE PARTY
4,"ABON, MUKTAR (BUP)",MALE,"ABON, MUKTAR KUDDAIN",,BASILAN UNITY PARTY
5,"AHMAD, HANAN (UBJP)",FEMALE,"AHMAD, HANAN CAWANAN",,UNITED BANGSAMORO JUSTICE PARTY
6,"AISAL, NUR-SHAIK (PDDS)",MALE,"AISAL, NUR-SHAIK LUMIGAS",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
7,"AMIL, BUNDIN (PDDS)",MALE,"AMIL, BUNDIN JIRIN",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
8,"AMSID, NORMA (PDDS)",FEMALE,"AMSID, NORMA PATRICIO",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
9,"ARON, MHOAMHAR  (PDPLBN)",MALE,"ARON, MHOAMHAR SAMBANI",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
10,"ASAKIL, TAHA (PFP)",MALE,"ASAKIL, TAHA AISAL",,PARTIDO FEDERAL NG PILIPINAS
BASILAN - MALUSO,,,,,
BASILAN - MALUSO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
11,"ASAMUDDIN, JULMIN (IND)",MALE,"ASAMUDDIN, JULMIN SARON",,INDEPENDENT
12,"BARANG, AL  (BUP)",MALE,"BARANG, ALMUDHIL TAHIL",,BASILAN UNITY PARTY
13,"BASA, ZIA ULHAQ (BUP)",MALE,"BASA, ZIA ULHAQ MUHMIN",,BASILAN UNITY PARTY
14,"FRANCISCO, RHENDI (PDPLBN)",MALE,"FRANCISCO, RHENDI PADERANGA",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
15,"HAJUL, DURUJA (IND)",MALE,"HAJUL, DURUJA AMIL",,INDEPENDENT
16,"HAYRE, ROSE (IND)",FEMALE,"HAYRE, ROSALIE RAJAHMAD",,INDEPENDENT
17,"IMBAH, MIN (IND)",MALE,"IMBAH, MIN MAULANI",,INDEPENDENT
18,"INDANAN, ADZMER (IND)",MALE,"INDANAN, ADZMER AYDARUS",,INDEPENDENT
19,"INSANG, SALAM (IND)",MALE,"INSANG, MAHAMUD OLLONG",,INDEPENDENT
20,"JABARANI, RIYANA (PDDS)",FEMALE,"JABARANI, RIYANA SALI",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
21,"JACKARIA, KIRAM (LAKAS)",MALE,"JACKARIA, KIRAM ARULLA",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
22,"JAWATAN, JUMDA (PDDS)",FEMALE,"JAWATAN, JUMDA MUHABBAD",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
23,"KAMLON, RASHEDIN  (PDPLBN)",MALE,"KAMLON, RASHEDIN SAGGAP",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
24,"LUMAYON, ANNIN (PDDS)",MALE,"LUMAYON, ANNIN AMMIL",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
25,"MIGUEL, HUSIN (IND)",MALE,"MIGUEL, HUSIN ADAH",,INDEPENDENT
26,"MUKSAN, NURHAMIN  (PDPLBN)",MALE,"MUKSAN, NURHAMIN SABTAL",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
27,"RENIN, EDWIN (UBJP)",MALE,"RENIN, EDWIN EGMIN",,UNITED BANGSAMORO JUSTICE PARTY
28,"SABTULA, RUDY (LAKAS)",MALE,"SABTULA, RUDY .",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
29,"SALAHUDDIN, ARIEL (IND)",MALE,"SALAHUDDIN, ARIEL AGUSTIN",,INDEPENDENT
30,"SALUWAY, ANNUAL (PDPLBN)",MALE,"SALUWAY, ANNUAL MIRAJUL",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
31,"SAMPANG, ALMA (UBJP)",FEMALE,"SAMPANG, ALMA ABDURASAD",,UNITED BANGSAMORO JUSTICE PARTY
32,"SONNY, ARSATTA (UBJP)",MALE,"SONNY, ARSATTA JAFPAR",,UNITED BANGSAMORO JUSTICE PARTY
BASILAN - MALUSO,,,,,
BASILAN - MALUSO - LONE DIST,,,,,
COUNCILOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
33,"SONNY, FAISAL (BUP)",MALE,"SONNY, FAISAL REYES",,BASILAN UNITY PARTY
34,"SUAIB, MARWAN (IND)",MALE,"SUAIB, MARWAN DAUD",,INDEPENDENT
35,"TABIOS, FERNANDO (IND)",MALE,"TABIOS, FERNANDO MAMUAD",,INDEPENDENT
36,"TAHIL, NUR-AINA (PDDS)",FEMALE,"TAHIL, NUR-AINA ANDAL",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
37,"TALIB, ALYAZER (IND)",MALE,"TALIB, ALYAZER ALLANG",,INDEPENDENT
38,"WADJA, TIMBASAL (PDPLBN)",MALE,"WADJA, TIMBASAL SADDAE",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
39,"WAHI, MAHMUD (IND)",MALE,"WAHI, MAHMUD SAIDAL",,INDEPENDENT
C E R T I F I C A T I O N,,,,,
"This is to certify that the above listed persons are the official candidates for the MAY 9, 2022 NATIONAL AND LOCAL ELECTIONS who filed their Certificate of Candidacy before the Administering Officer of BASILAN",,,,,
CERTIFIED CORRECT:,,,,,
ATTY. MARIA NORINA S. TANGARO-CASINGAL,,,,,
,,,,,
ADMINISTERING OFFICER,,,,,
Signature over printed name,,,,,
BARMM - BASILAN,,,,,
BASILAN,,,,,
PROVINCIAL GOVERNOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"AKBAR, ALFIYA (LAKAS)",FEMALE,"AKBAR, ALFIYA JAINUDDIN",,LAKAS CHRISTIAN  MUSLIM DEMOCRATS
2,"AMIRIL, WALID (PDDS)",MALE,"AMIRIL, WALID ABDURAHMAN",,PEDERALISMO NG DUGONG DAKILANG SAMAHAN
3,"GARINGAN, ISMAEL (IND)",MALE,"GARINGAN, ISMAEL SERGIO",,INDEPENDENT
4,"HATAMAN-SALLIMAN, JIM (PDPLBN)",MALE,"HATAMAN-SALLIMAN, HADJIMAN SABBIHI",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
BASILAN,,,,,
PROVINCIAL VICE-GOVERNOR,,,,,
#,NAME TO APPEAR ON THE BALLOT,SEX,NAME,,POLITICAL PARTY
1,"ABDIL, MAJID (IND)",MALE,"ABDIL, MAJID ALAJA",,INDEPENDENT
2,"ALANO, YUSOP (PDPLBN)",MALE,"ALANO, YUSOP TANDUH",,PARTIDO DEMOKRATIKO PILIPINO LAKAS NG BAYAN
3,"JAMIRI, RAHMA (IND)",FEMALE,"JAMIRI, RAHMA HAN",,INDEPENDENT
